state,session,chamber,bill_id,title,created_at,updated_at,type,subjects
ms,2013,lower,HB 522,MS Prepaid Affordable College Tuition program; revise comprehensive investment plan and investment options for.,2013-01-22 00:29:23.314000,2013-02-23 01:33:44.251000,bill,Education
ms,2013,lower,HB 523,Citizens for Economic Development Act; create.,2013-01-22 00:29:23.318000,2013-02-28 01:38:59.899000,bill,State Agencies|Municipal and County Issues
ms,2013,lower,HB 524,Dept. of Wildlife; authorize to enter into agreement with local EPAs to maintain and operate state park electrical infrastructure.,2013-01-22 00:29:23.322000,2013-03-01 01:37:26.332000,bill,Animal Rights and Wildlife Issues
ms,2013,lower,HB 525,MS Industries for the Blind; State Personnel Board not required to approve salary of executive director of.,2013-01-22 00:29:23.326000,2013-03-01 01:37:26.598000,bill,Commerce|State Agencies
ms,2013,lower,HB 526,Surplus lines insurance; delete repealer on exemption from premium tax on property risk written by DFA on behalf of state.,2013-01-22 00:29:23.330000,2013-02-06 01:06:36.710000,bill,State Agencies|Insurance
ms,2013,lower,HB 527,The Evelyn Gandy Fair Pay Act; create.,2013-01-22 00:29:23.334000,2013-02-06 01:06:36.759000,bill,Commerce|Judiciary
ms,2013,lower,HB 528,E911 service charge; authorize increase of.,2013-01-22 00:29:23.337000,2013-02-06 01:06:36.948000,bill,Public Services|State Agencies
ms,2013,lower,HB 529,Asbestos tort action; define and regulate litigation of.,2013-01-22 00:29:23.343000,2013-02-06 01:06:37.005000,bill,Judiciary
ms,2013,lower,HB 53,School superintendents; revise minimum qualification of for purpose of being employed as.,2013-01-12 00:13:48.156000,2013-02-06 01:06:01.437000,bill,Education
ms,2013,lower,HB 530,Recreational off-highway vehicles; restrict use of on public property.,2013-01-22 00:29:23.346000,2013-03-01 01:37:26.914000,bill,Transportation|Judiciary
ms,2013,lower,HB 531,Poll managers; increase minimum compensation of.,2013-01-22 00:29:23.350000,2013-02-06 01:06:37.779000,bill,Campaign Finance and Election Issues
ms,2013,lower,HB 532,Bonds; authorize issuance to assist Claiborne County in constructing a county civil defense building.,2013-01-22 00:29:23.358000,2013-02-28 01:39:00.906000,bill,State Agencies
ms,2013,lower,HB 533,Election contest; provide procedure for candidates for office of election commissioner.,2013-01-22 00:29:23.362000,2013-03-01 01:37:27.300000,bill,Campaign Finance and Election Issues
ms,2013,lower,HB 534,Insurance; revise various laws regarding.,2013-01-22 00:29:23.366000,2013-02-28 01:39:01.197000,bill,Insurance
ms,2013,lower,HB 535,Mississippi Motor Vehicle Safety Inspection Law; repeal and create public safety fee.,2013-01-22 00:29:23.370000,2013-02-06 01:06:38.175000,bill,State Agencies|Transportation
ms,2013,lower,HB 536,"County regional correctional facilities, certain; require certain auditing of.",2013-01-22 00:29:23.374000,2013-02-06 01:06:38.224000,bill,Municipal and County Issues|Crime
ms,2013,lower,HB 537,Department of Audit; delete repealer on statute prescribing powers and duties of.,2013-01-22 00:29:23.378000,2013-02-06 01:06:38.267000,bill,Commerce
ms,2013,lower,HB 538,Exceptional children; require school districts to develop policy for disciplining.,2013-01-22 00:29:23.382000,2013-02-06 01:06:38.306000,bill,Commerce|Education
ms,2013,lower,HB 539,Dialysis treatment; require facilities providing to maintain backup power supply for dialysis machines.,2013-01-22 00:29:23.385000,2013-02-06 01:06:38.351000,bill,Commerce|Health
ms,2013,lower,HB 54,Teacher Classroom and Disciplinary Control Act; create.,2013-01-12 00:13:48.161000,2013-02-06 01:06:01.496000,bill,Education
ms,2013,lower,HB 540,Health and human services agencies; require to prepare videos with certain information for benefit recipients & others.,2013-01-22 00:29:23.389000,2013-02-06 01:06:38.436000,bill,Commerce|Health
ms,2013,lower,HB 541,Health and human services agencies; require to prepare video with nutrition and healthy eating information for benefit recipients.,2013-01-22 00:29:23.393000,2013-02-06 01:06:38.479000,bill,Commerce|Health
ms,2013,lower,HB 542,Municipalities; require minutes to be automatically valid after 30 days.,2013-01-22 00:29:23.397000,2013-02-14 01:20:10.770000,bill,Municipal and County Issues
ms,2013,lower,HB 543,Inmate collect phone calls; require rates to be set at a certain flat rate.,2013-01-22 00:29:23.401000,2013-02-06 01:06:38.662000,bill,Crime
ms,2013,lower,HB 544,Mineral interest; revise procedure for payment of taxes.,2013-01-22 00:29:23.405000,2013-02-06 01:06:38.793000,bill,State Agencies
ms,2013,lower,HB 545,Uninsured motorist coverage; delete minimum number of vehicles necessary to purchase nonstacking coverage.,2013-01-22 00:29:23.409000,2013-02-28 01:39:04.334000,bill,Insurance
ms,2013,lower,HB 546,Municipal special sales tax; revise composition of commission that will establish master plan for use of revenue.,2013-01-22 00:29:23.413000,2013-02-21 01:33:58.436000,bill,"State Agencies|Budget, Spending, and Taxes|Municipal and County Issues"
ms,2013,lower,HB 547,Estate; increase maximum value for payment of debts upon presentation of successor's affidavit.,2013-01-22 00:29:23.417000,2013-02-06 01:06:39.034000,bill,Judiciary
ms,2013,lower,HB 548,Gaming; revise salary of chair of athletic commission.,2013-01-22 00:29:23.421000,2013-02-06 01:06:39.076000,bill,Commerce|Gambling and Gaming
ms,2013,lower,HB 549,State Auditor; require state agencies and colleges to submit copies of internal audit reports to.,2013-01-22 00:29:23.425000,2013-03-01 01:37:29.172000,bill,Commerce|Education
ms,2013,lower,HB 55,Elected school boards; elect all members at time of presidential election.,2013-01-12 00:13:48.173000,2013-02-15 01:18:31.667000,bill,Education
ms,2013,lower,HB 550,Personal care homes; increase limitation on number of certain persons allowed to continue residing in.,2013-01-22 00:29:23.430000,2013-02-06 01:06:39.158000,bill,Health
ms,2013,lower,HB 551,Seat belts; require for all passengers of a motor vehicle.,2013-01-22 00:29:23.434000,2013-02-06 01:06:39.222000,bill,Transportation
ms,2013,lower,HB 552,"Certificate of free sale; authorize the Dept. of Agriculture to issue for agricultural products grown, produced or manufactured in MS.",2013-01-22 00:29:23.438000,2013-02-26 01:35:59.056000,bill,Agriculture and Food
ms,2013,lower,HB 553,Distinctive license tag; authorize issuance to supporters of Friends of the Park.,2013-01-22 00:29:23.442000,2013-02-06 01:06:39.374000,bill,State Agencies
ms,2013,lower,HB 554,Deer processors; authorize to cover 50% of processing cost from abandoning individuals after 90 days.,2013-01-22 00:29:23.445000,2013-02-06 01:06:39.435000,bill,Animal Rights and Wildlife Issues|Judiciary
ms,2013,lower,HB 555,CON; issue for psychiatric facility beds in Washington County.,2013-01-22 00:29:23.449000,2013-02-06 01:06:39.500000,bill,Commerce|Health
ms,2013,lower,HB 556,Crimes; revise penalties for fraudulent use of identity of another.,2013-01-22 00:29:23.459000,2013-02-06 01:06:39.559000,bill,Judiciary
ms,2013,lower,HB 557,Cemeteries; prohibit additional charges for subsequent burial on plot from which remains are disinterred.,2013-01-22 00:29:23.468000,2013-02-06 01:06:39.620000,bill,Judiciary
ms,2013,lower,HB 558,Income tax; repeal section of law requiring withholding certain sales of real property by nonresidents.,2013-01-22 00:29:23.474000,2013-02-07 01:06:46.970000,bill,State Agencies
ms,2013,lower,HB 559,Check Cashers Act; reenact and delete repealer on.,2013-01-22 00:29:23.478000,2013-03-01 01:37:29.951000,bill,Business and Consumers
ms,2013,lower,HB 56,Medical records; persons seeking disability benefits may obtain at no charge until final determination of disability.,2013-01-12 00:13:48.203000,2013-02-06 01:06:01.600000,bill,Health
ms,2013,lower,HB 560,Medicaid; extend repealers on various provisions in Medicaid program.,2013-01-22 00:29:23.482000,2013-02-16 01:12:10.604000,bill,Health
ms,2013,lower,HB 561,MS Consumer Alternative Installment Loan Act; create.,2013-01-22 00:29:23.487000,2013-02-06 01:06:39.961000,bill,Business and Consumers|Judiciary
ms,2013,lower,HB 562,Bonds; authorize issuance to assist Town of Wesson in making Americans With Disabilities Act improvements to a building.,2013-01-22 00:29:23.491000,2013-02-28 01:39:05.901000,bill,State Agencies
ms,2013,lower,HB 563,PERS; prohibit investments in companies that invest in oil-related or mineral-extraction activities in Iran.,2013-01-22 00:29:23.497000,2013-02-13 01:16:57.913000,bill,"Commerce|Budget, Spending, and Taxes"
ms,2013,lower,HB 564,Uninsured motorist coverage; provide that limits will be equal to liability coverage unless insured selects otherwise.,2013-01-22 00:29:23.501000,2013-02-06 01:06:40.192000,bill,Insurance|Judiciary
ms,2013,lower,HB 565,School districts; require to adopt a prepared intervention policy before the 2014-2015 school year.,2013-01-22 00:29:23.505000,2013-02-06 01:06:40.238000,bill,Education
ms,2013,lower,HB 566,Income tax; authorize a credit for costs paid by a business enterprise to expand and relocate employees to this state.,2013-01-22 00:29:23.509000,2013-02-28 01:39:06.497000,bill,State Agencies
ms,2013,lower,HB 567,School security guards; require school districts to employ for each school.,2013-01-22 00:29:23.513000,2013-02-06 01:06:40.336000,bill,Commerce|Education
ms,2013,lower,HB 568,Spring season on turkey; require commission to provide preference to resident-licensed hunter on WMA's in lottery process.,2013-01-22 00:29:23.517000,2013-02-06 01:06:40.400000,bill,Animal Rights and Wildlife Issues
ms,2013,lower,HB 569,Homework; require teachers to incorporate daily and weekly assignments into their curriculum.,2013-01-22 00:29:23.521000,2013-02-06 01:06:40.453000,bill,Education
ms,2013,lower,HB 57,Tax-forfeited lands; authorize sales of to certain individuals.,2013-01-12 00:13:48.253000,2013-02-06 01:06:01.638000,bill,Business and Consumers|Judiciary
ms,2013,lower,HB 570,Energy drinks; prohibit sale to persons under 16.,2013-01-22 00:29:23.524000,2013-02-06 01:06:40.506000,bill,Health
ms,2013,lower,HB 571,Mississippi Motor Vehicle Commission Law; revise certain provisions regarding motor homes.,2013-01-22 00:29:23.569000,2013-02-06 01:06:40.547000,bill,Transportation
ms,2013,lower,HB 572,Legal Holidays; revise authority of cities and counties to designate.,2013-01-22 00:29:23.577000,2013-02-19 01:25:18.110000,bill,Municipal and County Issues
ms,2013,lower,HB 573,Purchase of automatic weapon; place certain restrictions on.,2013-01-22 00:29:23.581000,2013-02-06 01:06:40.644000,bill,Government Reform|Judiciary
ms,2013,lower,HB 574,County tax assessors and collectors; revise salaries of.,2013-01-22 00:29:23.585000,2013-02-06 01:06:40.731000,bill,Commerce|State Agencies
ms,2013,lower,HB 575,MAEP; bring forward sections relating to for purpose of possible revisions.,2013-01-22 00:29:23.590000,2013-02-06 01:06:40.793000,bill,Commerce|Education
ms,2013,lower,HB 576,"ATVs; allow MDOT, counties and municipalities to designate and mark crossing points for.",2013-01-22 00:29:23.593000,2013-02-06 01:06:40.842000,bill,Transportation
ms,2013,lower,HB 577,Workforce enhancement training; revise provisions regarding approval of training at proprietary schools and colleges.,2013-01-22 00:29:23.597000,2013-02-06 01:06:40.890000,bill,Commerce
ms,2013,lower,HB 578,Department of Corrections; authorize to contract for housing of males at certain county/regional correctional facility.,2013-01-22 00:29:23.601000,2013-03-01 01:37:31.686000,bill,Commerce|Municipal and County Issues|Crime
ms,2013,lower,HB 579,Community colleges; waive tuition for residents of state and allow colleges to develop out-of-state waiver policy.,2013-01-22 00:29:23.605000,2013-02-06 01:06:41.014000,bill,Commerce|Education
ms,2013,lower,HB 58,Vaccination program for first responders; authorize certain volunteer fire department personnel to participate in.,2013-01-12 00:13:48.297000,2013-02-06 01:06:01.702000,bill,Health
ms,2013,lower,HB 580,Concealed weapon license; provide certain exceptions for the benefit of applicants aged 65 years or older.,2013-01-22 00:29:23.609000,2013-02-06 01:06:41.057000,bill,Judiciary
ms,2013,lower,HB 581,Sales tax; exempt retail sales of school supplies during the last weekend in July.,2013-01-22 00:29:23.613000,2013-02-28 01:39:07.881000,bill,State Agencies
ms,2013,lower,HB 582,Municipal judges; revise qualification requirements.,2013-01-22 00:29:23.617000,2013-02-06 01:06:41.194000,bill,Judiciary|Municipal and County Issues
ms,2013,lower,HB 583,Public assistance benefits; require applicants and recipients to participate in community service programs to qualify.,2013-01-22 00:29:23.621000,2013-02-06 01:06:41.236000,bill,Health
ms,2013,lower,HB 584,Universities; require certain state universities to play each other every five years in football.,2013-01-22 00:29:23.624000,2013-02-06 01:06:41.281000,bill,Education
ms,2013,lower,HB 585,Medicaid; authorize reimbursement for services provided by licensed professional counselors.,2013-01-22 00:29:23.629000,2013-02-06 01:06:41.324000,bill,Health
ms,2013,lower,HB 586,Tax Liens; provide for centralized filing with the Secretary of State.,2013-01-22 00:29:23.632000,2013-02-07 01:06:49.363000,bill,State Agencies
ms,2013,lower,HB 587,Minority set-aside; revise qualifications of eligibility for obtaining purchasing contracts under.,2013-01-22 00:29:23.638000,2013-02-06 01:06:41.443000,bill,Judiciary
ms,2013,lower,HB 588,Mississippi Health Care Industry Zone Act; revise requirements for certifications of health care industry zones under.,2013-01-22 00:29:23.643000,2013-02-28 01:39:08.271000,bill,Education|Health
ms,2013,lower,HB 589,District attorneys; authorize additional legal assistants.,2013-01-22 00:29:23.647000,2013-02-06 01:06:41.568000,bill,Commerce|Judiciary
ms,2013,lower,HB 59,School security and campus safety; create task force to study growing incidences of school violence and enhanced safety measures.,2013-01-12 00:13:48.340000,2013-02-06 01:06:01.752000,bill,Education|Health
ms,2013,lower,HB 590,Mississippi Main Street Investment Act; create.,2013-01-22 00:29:23.652000,2013-02-13 01:16:59.826000,bill,"State Agencies|Budget, Spending, and Taxes"
ms,2013,lower,HB 591,"Headquarters sales tax exemption and income tax credit; revise number of jobs necessary to qualify for, provide new exemption and credit.",2013-01-22 00:29:23.657000,2013-03-01 01:37:32.653000,bill,State Agencies
ms,2013,lower,HB 592,Jury consultants; prohibit contact with potential jurors.,2013-01-22 00:29:23.660000,2013-02-06 01:06:41.763000,bill,Judiciary
ms,2013,lower,HB 593,Contracts; require to be written in large print.,2013-01-22 00:29:23.665000,2013-02-06 01:06:41.844000,bill,Judiciary
ms,2013,lower,HB 594,Crimes; create for unauthorized use of minor's name and social security number as dependent on income tax return.,2013-01-22 00:29:23.669000,2013-02-06 01:06:41.889000,bill,Judiciary
ms,2013,lower,HB 595,Law enforcement; require pursuit policy of  alleged crime perpetrator.,2013-01-22 00:29:23.673000,2013-02-06 01:06:41.935000,bill,Judiciary
ms,2013,lower,HB 596,State Board of Dental Examiners; authorize to regulate individuals or businesses that sell metallic coverings for human teeth.,2013-01-22 00:29:23.682000,2013-02-06 01:06:41.996000,bill,Health
ms,2013,lower,HB 597,Cell phones; courts may not restrict use in circuit or chancery clerk's office.,2013-01-22 00:29:23.686000,2013-02-06 01:06:42.084000,bill,Judiciary|Municipal and County Issues
ms,2013,lower,HB 598,Crimes; include identity damage by fraud in identity theft.,2013-01-22 00:29:23.693000,2013-02-06 01:06:42.139000,bill,Judiciary
ms,2013,lower,HB 599,Oxycotin pills; limit prescription of to 75 per prescription unless patient is hospitalized or in nursing home.,2013-01-22 00:29:23.697000,2013-02-06 01:06:42.184000,bill,Health|Judiciary
ms,2013,lower,HB 6,Abortion; prohibit abortion of unborn with a detectable heartbeat without informed written consent.,2013-01-12 00:13:47.530000,2013-02-07 01:06:02.074000,bill,Judiciary
ms,2013,lower,HB 60,School resource officers designated as peace officers; clarify ability to make arrests on school property.,2013-01-12 00:13:48.378000,2013-02-06 01:06:01.792000,bill,Education|Judiciary
ms,2013,lower,HB 600,Capital murder; include murder of uniformed security guard.,2013-01-22 00:29:23.701000,2013-02-06 01:06:42.247000,bill,Judiciary
ms,2013,lower,HB 601,Marriage license; previously married applicant must provide certified copy of divorce or annulment.,2013-01-22 00:29:23.705000,2013-02-06 01:06:42.298000,bill,Judiciary
ms,2013,lower,HB 602,Sex offender propensity; chancery court may order custody in mental health facility.,2013-01-22 00:29:23.708000,2013-02-06 01:06:42.364000,bill,Health|Judiciary
ms,2013,lower,HB 603,Weapons; return to owner after dismissal or acquittal of charges.,2013-01-22 00:29:23.712000,2013-02-06 01:06:42.485000,bill,Judiciary
ms,2013,lower,HB 604,Nursing homes; create certain standards of operation regarding employment of certain employees and facility reports.,2013-01-22 00:29:23.718000,2013-02-06 01:06:42.558000,bill,Health
ms,2013,lower,HB 605,"Scholastic year; increase days for school with accreditation rating grade of ""D"" or ""F"".",2013-01-22 00:29:23.723000,2013-02-06 01:06:42.809000,bill,Commerce|Education
ms,2013,lower,HB 606,Tuition waiver; provide for certain foster and adopted children and wards of the state to attend a public community or junior college.,2013-01-22 00:29:23.727000,2013-02-06 01:06:42.844000,bill,Commerce|Education
ms,2013,lower,HB 607,Courts; if electronic filing is required court must provide computer and scanner at courthouse.,2013-01-22 00:29:23.731000,2013-02-06 01:06:42.912000,bill,Commerce|Judiciary
ms,2013,lower,HB 608,"Distinctive license tag; authorize issuance to supporters of Jackson Zoological Society, Inc.",2013-01-22 00:29:23.734000,2013-02-06 01:06:42.990000,bill,State Agencies
ms,2013,lower,HB 609,Individual driving a stolen vehicle causing an accident; provide penalty for.,2013-01-22 00:29:23.738000,2013-02-06 01:06:43.030000,bill,Judiciary
ms,2013,lower,HB 61,Comprehensive eye examination; require for certain students upon enrollment in public school or private school approved by the SBE.,2013-01-12 00:13:48.413000,2013-02-06 01:06:01.870000,bill,Education|Health
ms,2013,lower,HB 610,Bonds; authorize issuance for construction of new School of Medicine classroom building at University of Mississippi Medical Center.,2013-01-23 00:30:51.030000,2013-02-13 01:17:01.257000,bill,"State Agencies|Budget, Spending, and Taxes"
ms,2013,lower,HB 611,Driver's license suspension; revise course requirements for alternative sentencing of minor drivers.,2013-01-23 00:30:51.035000,2013-02-06 01:06:43.199000,bill,Transportation|Judiciary
ms,2013,lower,HB 612,Driver's license facilities; require at each county courthouse at least one day every month.,2013-01-23 00:30:51.039000,2013-02-06 01:06:43.315000,bill,Commerce|Transportation
ms,2013,lower,HB 613,Crimes; prohibit distribution of alternative nicotine products to minors.,2013-01-23 00:30:51.044000,2013-02-28 01:39:10.298000,bill,Judiciary
ms,2013,lower,HB 614,Mississippi Proprietary School and College Registration Laws; revise.,2013-01-23 00:30:51.049000,2013-02-23 01:33:53.960000,bill,Education
ms,2013,lower,HB 615,Mississippi Development Bank; bonds issued for certain entities and pursuant to certain agreements must first be approved by the State Bond Commission.,2013-01-23 00:30:51.054000,2013-02-07 01:06:51.864000,bill,State Agencies
ms,2013,lower,HB 616,Wills and estates; allow assets to be distributed without probate if value is under a certain amount.,2013-01-23 00:30:51.060000,2013-02-06 01:06:43.708000,bill,Judiciary
ms,2013,lower,HB 617,Paternity proceedings; clarify custody provision.,2013-01-23 00:30:51.065000,2013-02-06 01:06:43.764000,bill,Judiciary
ms,2013,lower,HB 618,State Board of Medical Licensure; add nurse practitioner member of Mississippi Board of Nursing to.,2013-01-23 00:30:51.070000,2013-02-07 01:06:52.017000,bill,Health
ms,2013,lower,HB 619,Right to immediate possession; grant authority to certain county for purpose of constructing a certain transportation corridor.,2013-01-23 00:30:51.075000,2013-02-06 01:06:43.912000,bill,Transportation|Municipal and County Issues
ms,2013,lower,HB 62,Health; State Health Officer shall develop program to close the gap in health status of gender and racial groups.,2013-01-12 00:13:48.428000,2013-02-06 01:06:01.997000,bill,Commerce|Health
ms,2013,lower,HB 620,Municipalities; revise authority to clean menaced property.,2013-01-23 00:30:51.080000,2013-03-01 01:37:35.198000,bill,Municipal and County Issues
ms,2013,lower,HB 621,Rural Fire Truck Acquisition Assistance Program; authorize an additional round for counties and municipalities.,2013-01-23 00:30:51.084000,2013-02-06 01:06:44.002000,bill,Commerce
ms,2013,lower,HB 622,Cell phones; prohibit while driving.,2013-01-23 00:30:51.089000,2013-02-06 01:06:44.047000,bill,Transportation|Judiciary
ms,2013,lower,HB 623,Insurance companies; require to offer property and casualty insurance if offered in another state.,2013-01-23 00:30:51.094000,2013-02-06 01:06:44.103000,bill,Insurance|Judiciary
ms,2013,lower,HB 624,Adoption; revise jurisdiction.,2013-01-23 00:30:51.099000,2013-02-06 01:06:44.146000,bill,Judiciary
ms,2013,lower,HB 625,Firearm Protection Act; enact.,2013-01-23 00:30:51.104000,2013-02-15 01:19:38.864000,bill,Judiciary
ms,2013,lower,HB 626,Writing curriculum; require SBE to establish curriculum for the teaching of cursive writing.,2013-01-23 00:30:51.108000,2013-02-06 01:06:44.288000,bill,Commerce|Education
ms,2013,lower,HB 627,Writing curriculum; require SBE to establish curriculum for the teaching of manuscript handwriting.,2013-01-23 00:30:51.113000,2013-02-06 01:06:44.344000,bill,Commerce|Education
ms,2013,lower,HB 628,"All-terrain vehicles; create voluntary certificate of number system, mandatory for public lands, with Department of WF&P.",2013-01-23 00:30:51.118000,2013-02-06 01:06:44.425000,bill,Transportation|Animal Rights and Wildlife Issues
ms,2013,lower,HB 629,Commercial Mobile Radio Service (CMRS) emergency telephone service charge; revise distribution of.,2013-01-23 00:30:51.133000,2013-02-06 01:06:44.474000,bill,Public Services|State Agencies
ms,2013,lower,HB 63,Mental Health; extend repealers on Strategic Planning & Best Practices Committee and mental health operational standards.,2013-01-12 00:13:48.433000,2013-02-06 01:06:02.061000,bill,Health
ms,2013,lower,HB 630,Candidates; allow to inspect voting machines and devices at least three days before an election.,2013-01-23 00:30:51.139000,2013-02-06 01:06:44.521000,bill,Campaign Finance and Election Issues|Government Reform
ms,2013,lower,HB 631,"Motor vehicles; prohibit texting by operator of and make secondary offense until January 1, 2015.",2013-01-23 00:30:51.144000,2013-02-06 01:06:44.580000,bill,Transportation|Judiciary
ms,2013,lower,HB 632,Municipal election contests; provide manner in which process shall be served.,2013-01-23 00:30:51.149000,2013-02-06 01:06:44.626000,bill,Campaign Finance and Election Issues|Municipal and County Issues
ms,2013,lower,HB 633,Municipal judge; require to be an attorney.,2013-01-23 00:30:51.153000,2013-02-06 01:06:44.675000,bill,Judiciary|Municipal and County Issues
ms,2013,lower,HB 634,MAEP; increase amount pledged for security for State Aid Capitol Improvement Bonds to $195.00 per pupil.,2013-01-23 00:30:51.157000,2013-02-06 01:06:44.713000,bill,Commerce
ms,2013,lower,HB 635,Graduation requirements; require ACT to serve as high school exit exam in lieu of subject area tests.,2013-01-23 00:30:51.162000,2013-02-06 01:06:44.809000,bill,Education
ms,2013,lower,HB 636,Certified academic language therapy; include in category of individuals eligible for annual salary supplement.,2013-01-23 00:30:51.166000,2013-02-21 01:34:08.569000,bill,Commerce|Education
ms,2013,lower,HB 637,Financial literacy curriculum; require State Board of Education to revise grades for which offered.,2013-01-23 00:30:51.171000,2013-02-21 01:34:08.797000,bill,Commerce|Education
ms,2013,lower,HB 638,State property; create Business Property Insurance Fund & authorize fund transfers into for insurance matters.,2013-01-23 00:30:51.176000,2013-02-06 01:06:44.944000,bill,Commerce
ms,2013,lower,HB 639,School choice; establish opportunity scholarships and open enrollment for public school students.,2013-01-23 00:30:51.180000,2013-02-06 01:06:45.034000,bill,Commerce|Education
ms,2013,lower,HB 64,Fall dairy show; relocate from Marion County to Lamar County.,2013-01-12 00:13:48.449000,2013-02-26 01:34:55.862000,bill,Agriculture and Food
ms,2013,lower,HB 640,Public assistance benefits; combined incomes of all persons in same household used to determine eligibility for.,2013-01-23 00:30:51.185000,2013-02-06 01:06:45.079000,bill,Health
ms,2013,lower,HB 641,Mississippi Motor Vehicle Safety Inspection Law; repeal and create public safety fee.,2013-01-23 00:30:51.189000,2013-02-06 01:06:45.121000,bill,Transportation
ms,2013,lower,HB 642,"Radar; authorize sheriff to use in counties over 70,000 and impose additional state assessment for violation when used.",2013-01-23 00:30:51.194000,2013-02-06 01:06:45.168000,bill,Transportation|Judiciary
ms,2013,lower,HB 643,Unfair Claims Settlement Practices Act; create under authority of Insurance Commissioner.,2013-01-24 00:37:26.974000,2013-02-06 01:06:45.229000,bill,Insurance|Judiciary
ms,2013,lower,HB 644,Public hospitals; prohibit asking person about ability to pay before providing needed treatment or services.,2013-01-24 00:37:26.979000,2013-02-06 01:06:45.334000,bill,Health|Judiciary
ms,2013,lower,HB 645,Medicaid; recipients shall be subject to random drug tests for eligibility to continue receiving benefits.,2013-01-24 00:37:26.985000,2013-02-06 01:06:45.376000,bill,Health
ms,2013,lower,HB 646,"Income tax; authorize deduction for private school tuition, expenses for home schooled students and certain public school expenses.",2013-01-24 00:37:26.990000,2013-02-28 01:39:13.358000,bill,State Agencies
ms,2013,lower,HB 647,School revenue; provide levying authority with veto power relating to request for increase in tax measure for.,2013-01-24 00:37:26.998000,2013-02-06 01:06:45.513000,bill,Education
ms,2013,lower,HB 648,Eligibility of children in certain licensed residential facilities to receive federal education funds; provide.,2013-01-24 00:37:27.005000,2013-02-06 01:06:45.552000,bill,Education
ms,2013,lower,HB 649,Election contests; revise how judges are designated to hear.,2013-01-24 00:37:27.010000,2013-03-01 01:37:37.377000,bill,Campaign Finance and Election Issues
ms,2013,lower,HB 65,Bonds; mandate election on issuing county or municipal bonds.,2013-01-12 00:13:48.458000,2013-02-06 01:06:02.196000,bill,State Agencies
ms,2013,lower,HB 650,Income tax; revise provisions regarding certain business deductions.,2013-01-24 00:37:27.016000,2013-02-28 01:39:13.860000,bill,State Agencies
ms,2013,lower,HB 651,Justice Court Judge; increase fee charged by for performance of marriage.,2013-01-24 00:37:27.020000,2013-02-06 01:06:45.955000,bill,Commerce|State Agencies
ms,2013,lower,HB 652,Public safety; require MEMA to establish statewide planning and mapping system.,2013-01-24 00:37:27.026000,2013-02-20 01:25:50.152000,bill,Housing and Property|Commerce
ms,2013,lower,HB 653,Radar; authorize sheriff and deputy sheriffs to use on county roads to enforce speed limits.,2013-01-24 00:37:27.032000,2013-02-06 01:06:46.044000,bill,Transportation|Judiciary
ms,2013,lower,HB 654,State highway system; require certain segment of MS Highway 9 in Pontotoc County to remain in the system.,2013-01-24 00:37:27.038000,2013-02-07 01:06:54.337000,bill,Commerce|Transportation
ms,2013,lower,HB 655,State aircraft; purchase or lease of must be approved by Legislature.,2013-01-24 00:37:27.046000,2013-02-06 01:06:46.155000,bill,Commerce
ms,2013,lower,HB 656,"Traffic control device; provide that when there is no signal, driver of vehicle shall proceed as at a stop sign.",2013-01-24 00:37:27.053000,2013-02-06 01:06:46.205000,bill,Transportation
ms,2013,lower,HB 657,Arbitration clause; considered nonbinding in certain contracts.,2013-01-24 00:37:27.066000,2013-02-06 01:06:46.244000,bill,State Agencies|Judiciary
ms,2013,lower,HB 658,Hunting; prohibit within city limits of certain municipalities.,2013-01-24 00:37:27.072000,2013-02-06 01:06:46.307000,bill,Animal Rights and Wildlife Issues|Municipal and County Issues
ms,2013,lower,HB 659,Motor vehicles; provide certain regulations for selling untitled vehicles for parts.,2013-01-24 00:37:27.079000,2013-02-06 01:06:46.367000,bill,Transportation|Judiciary
ms,2013,lower,HB 66,Hunters; require to donate unwanted meat of wild game animals to charitable organizations.,2013-01-12 00:13:48.465000,2013-02-06 01:06:02.273000,bill,Health|Animal Rights and Wildlife Issues
ms,2013,lower,HB 660,Private correctional facilities; require the Department of Corrections to approve of canteen prices within.,2013-01-24 00:37:27.084000,2013-02-06 01:06:46.416000,bill,Crime
ms,2013,lower,HB 661,Elected statewide and certain district officials; revise salaries of.,2013-01-24 00:37:27.090000,2013-02-06 01:06:46.486000,bill,Commerce|State Agencies
ms,2013,lower,HB 662,Voter registration; authorize mail-in applications to be distributed in polling places.,2013-01-24 00:37:27.095000,2013-02-06 01:06:46.531000,bill,Campaign Finance and Election Issues
ms,2013,lower,HB 663,Municipal police pursuits; require local law enforcement policies to limit pursuit into other municipal jurisdictions.,2013-01-24 00:37:27.101000,2013-02-06 01:06:46.587000,bill,Judiciary|Municipal and County Issues
ms,2013,lower,HB 664,Murder of uniformed game and fish officer;   capital murder.,2013-01-24 00:37:27.105000,2013-02-06 01:06:46.630000,bill,Judiciary
ms,2013,lower,HB 665,Judges; provide additional judge for Seventh Circuit Court District.,2013-01-24 00:37:27.112000,2013-02-06 01:06:46.686000,bill,Commerce|Judiciary
ms,2013,lower,HB 666,Voter assistance; require providers of assistance to complete declaration of voter assistance form.,2013-01-24 00:37:27.118000,2013-02-06 01:06:46.740000,bill,Campaign Finance and Election Issues
